2018-05-21	BTC	8393.44
2018-05-22	BTC	7987.7
2018-05-23	BTC	7505
2018-05-24	BTC	7584.15
2018-05-25	BTC	7459.11
2018-05-26	BTC	7337.95
2018-05-27	BTC	7346.64
2018-05-28	BTC	7107.94
2018-05-29	BTC	7460
2018-05-30	BTC	7380.01
2018-05-31	BTC	7485
2018-06-01	BTC	7514.32
2018-06-02	BTC	7636.42
2018-06-03	BTC	7706.37
2018-06-04	BTC	7487.37
2018-06-05	BTC	7612.51
2018-06-06	BTC	7655
2018-06-07	BTC	7684.93
2018-06-08	BTC	7618.8
2018-06-09	BTC	7496.4
2018-06-10	BTC	6770.31
2018-06-11	BTC	6881
2018-06-12	BTC	6545
2018-06-13	BTC	6302.31
2018-06-14	BTC	6638.49
2018-06-15	BTC	6391.22
2018-06-16	BTC	6484.29
2018-06-17	BTC	6447.16
2018-06-18	BTC	6709.02
2018-06-19	BTC	6736.41
2018-06-20	BTC	6759.18
2018-06-21	BTC	6719.01
2018-06-22	BTC	6059.82
2018-06-23	BTC	6178.29
2018-06-24	BTC	6149.99
2018-06-25	BTC	6246.01
2018-06-26	BTC	6074
2018-06-27	BTC	6132.17
2018-06-28	BTC	5851.66
2018-06-29	BTC	6202.36
2018-06-30	BTC	6383.19
2018-07-01	BTC	6349.5
2018-07-02	BTC	6611.79
2018-07-03	BTC	6502.62
2018-07-04	BTC	6587.47
2018-07-05	BTC	6532.95
2018-07-06	BTC	6600
2018-07-07	BTC	6753.28
2018-07-08	BTC	6701.97
2018-07-09	BTC	6664.01
2018-07-10	BTC	6303.7
2018-07-11	BTC	6390.04
2018-07-12	BTC	6249.75
2018-07-13	BTC	6216.29
2018-07-14	BTC	6248.65
2018-07-15	BTC	6348.73
2018-07-16	BTC	6728.81
2018-07-17	BTC	7315.01
2018-07-18	BTC	7378.99
2018-07-19	BTC	7470.01
2018-07-20	BTC	7334.46
2018-07-21	BTC	7408
2018-07-22	BTC	7397.8
2018-07-23	BTC	7720.09
2018-07-24	BTC	8385.5
2018-07-25	BTC	8157.15
2018-07-26	BTC	7931.99
2018-07-27	BTC	8184.21
2018-07-28	BTC	8228.9
2018-07-29	BTC	8216.34
2018-07-30	BTC	8170.01
2018-07-31	BTC	7727.27
2018-08-01	BTC	7603.99
2018-08-02	BTC	7533.92
2018-08-03	BTC	7414.08
2018-08-04	BTC	7005
2018-08-05	BTC	7030.01
2018-08-06	BTC	6938
2018-08-07	BTC	6718.22
2018-08-08	BTC	6282.5
2018-08-09	BTC	6546.45
2018-08-10	BTC	6146.01
2018-08-11	BTC	6235.56
2018-08-12	BTC	6316.01
2018-08-13	BTC	6253.67
2018-08-14	BTC	6195.01
2018-08-15	BTC	6269.01
2018-08-16	BTC	6315.9
2018-08-17	BTC	6585.49
2018-08-18	BTC	6396.64
2018-08-19	BTC	6489.53
2018-08-20	BTC	6258.74
2018-08-21	BTC	6475.89
2018-08-22	BTC	6359.99
2018-08-23	BTC	6526.36
2018-08-24	BTC	6690.88
2018-08-25	BTC	6737.52
2018-08-26	BTC	6709.98
2018-08-27	BTC	6911.9
2018-08-28	BTC	7071.01
2018-08-29	BTC	7030.9
2018-08-30	BTC	6983
2018-08-31	BTC	7015.01
2018-09-01	BTC	7191.08
2018-09-02	BTC	7295
2018-09-03	BTC	7256.98
2018-09-04	BTC	7360
2018-09-05	BTC	6687.96
2018-09-06	BTC	6495
2018-09-07	BTC	6395.01
2018-09-08	BTC	6188
2018-09-09	BTC	6235.01
2018-09-10	BTC	6300
2018-09-11	BTC	6282.53
2018-09-12	BTC	6326
2018-09-13	BTC	6485.99
2018-09-14	BTC	6478.04
2018-09-15	BTC	6518.68
2018-09-16	BTC	6498
2018-09-17	BTC	6250.7
2018-09-18	BTC	6335.7
2018-09-19	BTC	6386.94
2018-09-20	BTC	6493.11
2018-09-21	BTC	6750
2018-09-22	BTC	6707.33
2018-09-23	BTC	6696.99
2018-09-24	BTC	6582.09
2018-09-25	BTC	6436.89
2018-09-26	BTC	6455.66
2018-09-27	BTC	6680.01
2018-09-28	BTC	6620.01
2018-09-29	BTC	6581
2018-09-30	BTC	6605
2018-10-01	BTC	6572.83
2018-10-02	BTC	6498.46
2018-10-03	BTC	6466.03
2018-10-04	BTC	6547.45
2018-10-05	BTC	6593.94
2018-10-06	BTC	6552.43
2018-10-07	BTC	6570
2018-10-08	BTC	6608.07
2018-10-09	BTC	6589.48
2018-10-10	BTC	6524.56
2018-10-11	BTC	6154.69
2018-10-12	BTC	6188.01
2018-10-13	BTC	6196
2018-10-14	BTC	6183.49
2018-10-15	BTC	6440.42
2018-10-16	BTC	6457.11
2018-10-17	BTC	6443.7
2018-10-18	BTC	6394.96
2018-10-19	BTC	6382.99
2018-10-20	BTC	6414
2018-10-21	BTC	6415.88
2018-10-22	BTC	6407.65
2018-10-23	BTC	6395.14
2018-10-24	BTC	6415.98
2018-10-25	BTC	6395.58
2018-10-26	BTC	6404.87
2018-10-27	BTC	6409.12
2018-10-28	BTC	6403.62
2018-10-29	BTC	6266
2018-10-30	BTC	6267.63
2018-10-31	BTC	6304.18
2018-11-01	BTC	6344
2018-11-02	BTC	6349.8
2018-11-03	BTC	6331.96
2018-11-04	BTC	6423.28
2018-11-05	BTC	6404
2018-11-06	BTC	6448.5
2018-11-07	BTC	6503.12
2018-11-08	BTC	6406.24
2018-11-09	BTC	6334.89
2018-11-10	BTC	6347.42
2018-11-11	BTC	6357.6
2018-11-12	BTC	6327.87
2018-11-13	BTC	6259.34
2018-11-14	BTC	5605.46
2018-11-15	BTC	5579.52
2018-11-16	BTC	5512.24
2018-11-17	BTC	5504.17
2018-11-18	BTC	5560
2018-11-19	BTC	4733.5
2018-11-20	BTC	4349.23
2018-11-21	BTC	4545.11
2018-11-22	BTC	4265.36
2018-11-23	BTC	4283.8
2018-11-24	BTC	3774.99
2018-11-25	BTC	3936.69
2018-11-26	BTC	3731.32
2018-11-27	BTC	3775
2018-11-28	BTC	4225.03
2018-11-29	BTC	4248
2018-11-30	BTC	3976
2018-12-01	BTC	4142.01
2018-12-02	BTC	4103.19
2018-12-03	BTC	3833.47
2018-12-04	BTC	3901.84
2018-12-05	BTC	3694.39
2018-12-06	BTC	3433.26
2018-12-07	BTC	3380.01
2018-12-08	BTC	3401
2018-12-09	BTC	3531.18
2018-12-10	BTC	3410.15
2018-12-11	BTC	3349.36
2018-12-12	BTC	3430.24
2018-12-13	BTC	3265
2018-12-14	BTC	3195.71
2018-12-15	BTC	3183
2018-12-16	BTC	3195
2018-12-17	BTC	3496.82
2018-12-18	BTC	3667.77
2018-12-19	BTC	3682.51
2018-12-20	BTC	4075.34
2018-12-21	BTC	3839.06
2018-12-22	BTC	3980.46
2018-12-23	BTC	3944.93
2018-12-24	BTC	4034
2018-12-25	BTC	3780
2018-12-26	BTC	3809.88
2018-12-27	BTC	3589.89
2018-12-28	BTC	3888.06
2018-12-29	BTC	3729.31
2018-12-30	BTC	3829
2018-12-31	BTC	3691.86
2019-01-01	BTC	3826.1
2019-01-02	BTC	3890.79
2019-01-03	BTC	3787.57
2019-01-04	BTC	3820.25
2019-01-05	BTC	3798.62
2019-01-06	BTC	4040.99
2019-01-07	BTC	4006.01
2019-01-08	BTC	3993.86
2019-01-09	BTC	4004.12
2019-01-10	BTC	3626.12
2019-01-11	BTC	3635.69
2019-01-12	BTC	3619.41
2019-01-13	BTC	3514.24
2019-01-14	BTC	3664.19
2019-01-15	BTC	3580.76
2019-01-16	BTC	3609.71
2019-01-17	BTC	3640.65
2019-01-18	BTC	3607.85
2019-01-19	BTC	3682.65
2019-01-20	BTC	3536.19
2019-01-21	BTC	3531.76
2019-01-22	BTC	3577.03
2019-01-23	BTC	3553.01
2019-01-24	BTC	3568.97
2019-01-25	BTC	3562.17
2019-01-26	BTC	3556.07
2019-01-27	BTC	3531.02
2019-01-28	BTC	3429.95
2019-01-29	BTC	3397.42
2019-01-30	BTC	3437.55
2019-01-31	BTC	3411.5
2019-02-01	BTC	3437.5
2019-02-02	BTC	3468.43
2019-02-03	BTC	3414.78
2019-02-04	BTC	3409.57
2019-02-05	BTC	3428.4
2019-02-06	BTC	3367.36
2019-02-07	BTC	3359
2019-02-08	BTC	3621.99
2019-02-09	BTC	3623.73
2019-02-10	BTC	3648.84
2019-02-11	BTC	3590.36
2019-02-12	BTC	3588.06
2019-02-13	BTC	3576.68
2019-02-14	BTC	3561.5
2019-02-15	BTC	3566.59
2019-02-16	BTC	3582.37
2019-02-17	BTC	3625.08
2019-02-18	BTC	3867
2019-02-19	BTC	3888.01
2019-02-20	BTC	3938.99
2019-02-21	BTC	3897.71
2019-02-22	BTC	3942.02
2019-02-23	BTC	4110
2019-02-24	BTC	3734.22
2019-02-25	BTC	3818.79
2019-02-26	BTC	3799.48
2019-02-27	BTC	3799.91
2019-02-28	BTC	3792.14
2019-03-01	BTC	3806.17
2019-03-02	BTC	3809.7
2019-03-03	BTC	3786.93
2019-03-04	BTC	3700.72
2019-03-05	BTC	3844.59
2019-03-06	BTC	3851.89
2019-03-07	BTC	3857.05
2019-03-08	BTC	3843.12
2019-03-09	BTC	3917
2019-03-10	BTC	3900.92
2019-03-11	BTC	3849.68
2019-03-12	BTC	3860
2019-03-13	BTC	3851.02
2019-03-14	BTC	3853.95
2019-03-15	BTC	3902.8
2019-03-16	BTC	3990
2019-03-17	BTC	3967.01
2019-03-18	BTC	3970.5
2019-03-19	BTC	4000.85
2019-03-20	BTC	4033
2019-03-21	BTC	3972.76
2019-03-22	BTC	3983.78
2019-03-23	BTC	3983.43
2019-03-24	BTC	3969.52
2019-03-25	BTC	3908.01
2019-03-26	BTC	3922.42
2019-03-27	BTC	4026.53
2019-03-28	BTC	4011.17
2019-03-29	BTC	4091.01
2019-03-30	BTC	4094.14
2019-03-31	BTC	4095
2019-04-01	BTC	4137.01
2019-04-02	BTC	4901.93
2019-04-03	BTC	4975.07
2019-04-04	BTC	4906.49
2019-04-05	BTC	5040.66
2019-04-06	BTC	5049.22
2019-04-07	BTC	5190.2
2019-04-08	BTC	5285.54
2019-04-09	BTC	5193.49
2019-04-10	BTC	5320.81
2019-04-11	BTC	5041.32
2019-04-12	BTC	5078.18
2019-04-13	BTC	5066.22
2019-04-14	BTC	5164
2019-04-15	BTC	5029.99
2019-04-16	BTC	5204.92
2019-04-17	BTC	5227
2019-04-18	BTC	5282.32
2019-04-19	BTC	5290.36
2019-04-20	BTC	5319.89
2019-04-21	BTC	5297.64
2019-04-22	BTC	5387.6
2019-04-23	BTC	5532.85
2019-04-24	BTC	5443.14
2019-04-25	BTC	5125.3
2019-04-26	BTC	5159.51
2019-04-27	BTC	5170.6
2019-04-28	BTC	5155
2019-04-29	BTC	5148.25
2019-04-30	BTC	5267.43
2019-05-01	BTC	5321.15
2019-05-02	BTC	5390.01
2019-05-03	BTC	5657.4
2019-05-04	BTC	5770.01
2019-05-05	BTC	5715.86
2019-05-06	BTC	5687.9
2019-05-07	BTC	5743.3
2019-05-08	BTC	5943.6
2019-05-09	BTC	6153.09
2019-05-10	BTC	6343.14
2019-05-11	BTC	7223.21
2019-05-12	BTC	6979.76
2019-05-13	BTC	7825.41
2019-05-14	BTC	7990.92
2019-05-15	BTC	8204.24
2019-05-16	BTC	7878.96
2019-05-17	BTC	7361.1
2019-05-18	BTC	7262.4
2019-05-19	BTC	8196.59
2019-05-20	BTC	7999.54
2019-05-21	BTC	7951.7
2019-05-22	BTC	7626.48
2019-05-23	BTC	7881.98
2019-05-24	BTC	8002.21
2019-05-25	BTC	8063.81
2019-05-26	BTC	8731.96
2019-05-27	BTC	8768.62
2019-05-28	BTC	8715.36
2019-05-29	BTC	8662.44
2019-05-30	BTC	8279.69
2019-05-31	BTC	8566.04
2019-06-01	BTC	8558.95
2019-06-02	BTC	8736.54
2019-06-03	BTC	8107.96
2019-06-04	BTC	7670.96
2019-06-05	BTC	7789.48
2019-06-06	BTC	7802.57
2019-06-07	BTC	7998.13
2019-06-08	BTC	7930.14
2019-06-09	BTC	7635.06
2019-06-10	BTC	8015.69
2019-06-11	BTC	7918.17
2019-06-12	BTC	8176.02
2019-06-13	BTC	8239.04
2019-06-14	BTC	8697.45
2019-06-15	BTC	8860.23
2019-06-16	BTC	8978.66
2019-06-17	BTC	9331.75
2019-06-18	BTC	9071.95
2019-06-19	BTC	9277.29
2019-06-20	BTC	9531.21
2019-06-21	BTC	10220
2019-06-22	BTC	10666.8
2019-06-23	BTC	10833
2019-06-24	BTC	11032.3
2019-06-25	BTC	11755.5
2019-06-26	BTC	12927.4
2019-06-27	BTC	11159.2
2019-06-28	BTC	12360.4
2019-06-29	BTC	11865.2
2019-06-30	BTC	10760.1
2019-07-01	BTC	10577.6
2019-07-02	BTC	10829.1
2019-07-03	BTC	11976
2019-07-04	BTC	11137.8
2019-07-05	BTC	11004.5
2019-07-06	BTC	11237.7
2019-07-07	BTC	11474.4
2019-07-08	BTC	12293.5
2019-07-09	BTC	12561
2019-07-10	BTC	12097.9
2019-07-11	BTC	11349
2019-07-12	BTC	11802
2019-07-13	BTC	11370.1
2019-07-14	BTC	10195.6
2019-07-15	BTC	10854.4
2019-07-16	BTC	9422.71
2019-07-17	BTC	9696.31
2019-07-18	BTC	10651.4
2019-07-19	BTC	10518.5
2019-07-20	BTC	10761
2019-07-21	BTC	10590.7
2019-07-22	BTC	10323.3
2019-07-23	BTC	9840.12
2019-07-24	BTC	9767.87
2019-07-25	BTC	9883.34
2019-07-26	BTC	9843
2019-07-27	BTC	9479.98
2019-07-28	BTC	9532.99
2019-07-29	BTC	9495
2019-07-30	BTC	9589.01
2019-07-31	BTC	10086.3
2019-08-01	BTC	10405.9
2019-08-02	BTC	10533
2019-08-03	BTC	10820.7
2019-08-04	BTC	10977.5
2019-08-05	BTC	11819.4
2019-08-06	BTC	11465.4
2019-08-07	BTC	11983.7
2019-08-08	BTC	11982.4
2019-08-09	BTC	11856.1
2019-08-10	BTC	11280.9
2019-08-11	BTC	11540.7
2019-08-12	BTC	11389.3
2019-08-13	BTC	10868.5
2019-08-14	BTC	9971.71
2019-08-15	BTC	10300
2019-08-16	BTC	10352.7
2019-08-17	BTC	10215.2
2019-08-18	BTC	10315.4
2019-08-19	BTC	10920
2019-08-20	BTC	10769
2019-08-21	BTC	10130
2019-08-22	BTC	10107.1
2019-08-23	BTC	10410.8
2019-08-24	BTC	10147.9
2019-08-25	BTC	10140.9
2019-08-26	BTC	10361.6
2019-08-27	BTC	10171.8
2019-08-28	BTC	9714.31
2019-08-29	BTC	9495
2019-08-30	BTC	9582.42
2019-08-31	BTC	9600.86
2019-09-01	BTC	9766.52
2019-09-02	BTC	10381.2
2019-09-03	BTC	10628.4
2019-09-04	BTC	10582.2
2019-09-05	BTC	10574.7
2019-09-06	BTC	10306.9
2019-09-07	BTC	10484.3
2019-09-08	BTC	10398.9
2019-09-09	BTC	10310
2019-09-10	BTC	10084.1
2019-09-11	BTC	10160.2
2019-09-12	BTC	10423.7
2019-09-13	BTC	10367.4
2019-09-14	BTC	10360.2
2019-09-15	BTC	10304.4
2019-09-16	BTC	10262.5
2019-09-17	BTC	10185.3
2019-09-18	BTC	10155.2
2019-09-19	BTC	10287.7
2019-09-20	BTC	10168.8
2019-09-21	BTC	9975.12
2019-09-22	BTC	10026.8
2019-09-23	BTC	9693.75
2019-09-24	BTC	8530.01
2019-09-25	BTC	8438.35
2019-09-26	BTC	8068.2
2019-09-27	BTC	8193.99
2019-09-28	BTC	8217.46
2019-09-29	BTC	8052.4
2019-09-30	BTC	8304.95
2019-10-01	BTC	8322.73
2019-10-02	BTC	8381.71
2019-10-03	BTC	8240.41
2019-10-04	BTC	8156.67
2019-10-05	BTC	8147.63
2019-10-06	BTC	7859.79
2019-10-07	BTC	8209
2019-10-08	BTC	8180
2019-10-09	BTC	8590.01
2019-10-10	BTC	8587.5
2019-10-11	BTC	8267.33
2019-10-12	BTC	8309.03
2019-10-13	BTC	8282.96
2019-10-14	BTC	8355
2019-10-15	BTC	8162.44
2019-10-16	BTC	7993.54
2019-10-17	BTC	8076.2
2019-10-18	BTC	7954.16
2019-10-19	BTC	7965.28
2019-10-20	BTC	8236.04
2019-10-21	BTC	8209.92
2019-10-22	BTC	8024.72
2019-10-23	BTC	7474.85
2019-10-24	BTC	7430.87
2019-10-25	BTC	8668
2019-10-26	BTC	9259.78
2019-10-27	BTC	9548.84
2019-10-28	BTC	9219.94
2019-10-29	BTC	9430.79
2019-10-30	BTC	9164.45
2019-10-31	BTC	9159.48
2019-11-01	BTC	9253.12
2019-11-02	BTC	9308.51
2019-11-03	BTC	9206.52
2019-11-04	BTC	9412.53
2019-11-05	BTC	9309
2019-11-06	BTC	9341.27
2019-11-07	BTC	9205.76
2019-11-08	BTC	8763.01
2019-11-09	BTC	8810.76
2019-11-10	BTC	9038.2
2019-11-11	BTC	8721.54
2019-11-12	BTC	8795.77
2019-11-13	BTC	8758.34
2019-11-14	BTC	8635.01
2019-11-15	BTC	8457.48
2019-11-16	BTC	8480.79
2019-11-17	BTC	8500.01
2019-11-18	BTC	8168.84
2019-11-19	BTC	8123.36
2019-11-20	BTC	8082.96
2019-11-21	BTC	7616.46
2019-11-22	BTC	7298.18
2019-11-23	BTC	7330.98
2019-11-24	BTC	6908.64
2019-11-25	BTC	7127.01
2019-11-26	BTC	7172.15
2019-11-27	BTC	7523.72
2019-11-28	BTC	7432.12
2019-11-29	BTC	7760
2019-11-30	BTC	7551.99
2019-12-01	BTC	7404.27
2019-12-02	BTC	7305
2019-12-03	BTC	7298.2
2019-12-04	BTC	7213.61
2019-12-05	BTC	7394.99
2019-12-06	BTC	7540.87
2019-12-07	BTC	7500.03
2019-12-08	BTC	7529.21
2019-12-09	BTC	7341.49
2019-12-10	BTC	7226.98
2019-12-11	BTC	7194.13
2019-12-12	BTC	7189.41
2019-12-13	BTC	7248.23
2019-12-14	BTC	7071.01
2019-12-15	BTC	7112.63
2019-12-16	BTC	6884.75
2019-12-17	BTC	6615.8
2019-12-18	BTC	7294.81
2019-12-19	BTC	7150.01
2019-12-20	BTC	7182.77
2019-12-21	BTC	7143.01
2019-12-22	BTC	7515.3
2019-12-23	BTC	7323.21
2019-12-24	BTC	7232.76
2019-12-25	BTC	7195.81
2019-12-26	BTC	7195.96
2019-12-27	BTC	7240.4
2019-12-28	BTC	7300.42
2019-12-29	BTC	7389
2019-12-30	BTC	7220
2019-12-31	BTC	7177.36
2020-01-01	BTC	7177.57
2020-01-02	BTC	6946.33
2020-01-03	BTC	7308.09
2020-01-04	BTC	7347.49
2020-01-05	BTC	7342.49
2020-01-06	BTC	7770.88
2020-01-07	BTC	8168.44
2020-01-08	BTC	8045.51
2020-01-09	BTC	7813.78
2020-01-10	BTC	8170.27
2020-01-11	BTC	8021.84
2020-01-12	BTC	8165.21
2020-01-13	BTC	8104.5
2020-01-14	BTC	8822.71
2020-01-15	BTC	8808.81
2020-01-16	BTC	8714.76
2020-01-17	BTC	8899.42
2020-01-18	BTC	8909.32
2020-01-19	BTC	8697.53
2020-01-20	BTC	8619.52
2020-01-21	BTC	8722.03
2020-01-22	BTC	8653.84
2020-01-23	BTC	8385.21
2020-01-24	BTC	8427.26
2020-01-25	BTC	8326.81
2020-01-26	BTC	8595
2020-01-27	BTC	8895.95
2020-01-28	BTC	9394.5
2020-01-29	BTC	9290.62
2020-01-30	BTC	9503.08
2020-01-31	BTC	9334.98
2020-02-01	BTC	9382.65
2020-02-02	BTC	9323.5
2020-02-03	BTC	9290.23
2020-02-04	BTC	9164.33
2020-02-05	BTC	9613.82
2020-02-06	BTC	9763.01
2020-02-07	BTC	9808.04
2020-02-08	BTC	9905.64
2020-02-09	BTC	10168.8
2020-02-10	BTC	9851.78
2020-02-11	BTC	10270
2020-02-12	BTC	10351.1
2020-02-13	BTC	10236.4
2020-02-14	BTC	10371.3
2020-02-15	BTC	9911.21
2020-02-16	BTC	9921
2020-02-17	BTC	9700
2020-02-18	BTC	10188
2020-02-19	BTC	9600.08
2020-02-20	BTC	9622.89
2020-02-21	BTC	9700.35
2020-02-22	BTC	9668.23
2020-02-23	BTC	9966
2020-02-24	BTC	9660
2020-02-25	BTC	9304.99
2020-02-26	BTC	8778.29
2020-02-27	BTC	8812.49
2020-02-28	BTC	8708.89
2020-02-29	BTC	8556.58
2020-03-01	BTC	8522.33
2020-03-02	BTC	8915
2020-03-03	BTC	8757.84
2020-03-04	BTC	8760.66
2020-03-05	BTC	9060.93
2020-03-06	BTC	9145.77
2020-03-07	BTC	8901.37
2020-03-08	BTC	8033.54
2020-03-09	BTC	7934.52
2020-03-10	BTC	7884.87
2020-03-11	BTC	7938.05
2020-03-12	BTC	4857.1
2020-03-13	BTC	5637.6
2020-03-14	BTC	5165.25
2020-03-15	BTC	5342.64
2020-03-16	BTC	5024
2020-03-17	BTC	5331.72
2020-03-18	BTC	5413.64
2020-03-19	BTC	6186.95
2020-03-20	BTC	6201.61
2020-03-21	BTC	6198.78
2020-03-22	BTC	5834.78
2020-03-23	BTC	6499.12
2020-03-24	BTC	6766.65
2020-03-25	BTC	6690
2020-03-26	BTC	6759.85
2020-03-27	BTC	6372.36
2020-03-28	BTC	6251.82
2020-03-29	BTC	5902.05
2020-03-30	BTC	6406.4
2020-03-31	BTC	6445.67
2020-04-01	BTC	6664.85
2020-04-02	BTC	6805.12
2020-04-03	BTC	6741.99
2020-04-04	BTC	6874.77
2020-04-05	BTC	6794.49
2020-04-06	BTC	7341.56
2020-04-07	BTC	7209.62
2020-04-08	BTC	7370.11
2020-04-09	BTC	7293.24
2020-04-10	BTC	6871.91
2020-04-11	BTC	6889.65
2020-04-12	BTC	6908.13
2020-04-13	BTC	6861.21
2020-04-14	BTC	6877.37
2020-04-15	BTC	6624.12
2020-04-16	BTC	7112.78
2020-04-17	BTC	7036.25
2020-04-18	BTC	7254.33
2020-04-19	BTC	7130.71
2020-04-20	BTC	6838.19
2020-04-21	BTC	6853.68
2020-04-22	BTC	7136.84
2020-04-23	BTC	7472.45
2020-04-24	BTC	7508.67
2020-04-25	BTC	7543.29
2020-04-26	BTC	7692.05
2020-04-27	BTC	7785.73
2020-04-28	BTC	7758.4
2020-04-29	BTC	8780.01
2020-04-30	BTC	8624.28
2020-05-01	BTC	8829.42
2020-05-02	BTC	8985
2020-05-03	BTC	8905.49
2020-05-04	BTC	8883.53
2020-05-05	BTC	8989.4
2020-05-06	BTC	9157.11
2020-05-07	BTC	10000
2020-05-08	BTC	9810
2020-05-09	BTC	9558.85
2020-05-10	BTC	8741.86
2020-05-11	BTC	8601.4
2020-05-12	BTC	8796.25
2020-05-13	BTC	9318.04
2020-05-14	BTC	9799.12
2020-05-15	BTC	9312.1
2020-05-16	BTC	9383.16
2020-05-17	BTC	9666.27
2020-05-18	BTC	9728.52
2020-05-19	BTC	9776.57
2020-05-20	BTC	9516
2020-05-21	BTC	9058.71
2020-05-22	BTC	9168.84
2020-05-23	BTC	9177.95
2020-05-24	BTC	8714.4
2020-05-25	BTC	8899.31
2020-05-26	BTC	8844.42
2020-05-27	BTC	9208.53
2020-05-28	BTC	9561.26
2020-05-29	BTC	9427.01
2020-05-30	BTC	9689.12
2020-05-31	BTC	9446.57
2020-06-01	BTC	10210.1
2020-06-02	BTC	9522.45
2020-06-03	BTC	9655.62
2020-06-04	BTC	9788.03
2020-06-05	BTC	9624.99
2020-06-06	BTC	9660.75
2020-06-07	BTC	9744.14
2020-06-08	BTC	9783.37
2020-06-09	BTC	9763.79
2020-06-10	BTC	9896.56
2020-06-11	BTC	9268.16
2020-06-12	BTC	9454
2020-06-13	BTC	9475
2020-06-14	BTC	9333.45
2020-06-15	BTC	9427.86
2020-06-16	BTC	9526.25
2020-06-17	BTC	9457.51
2020-06-18	BTC	9382.01
2020-06-19	BTC	9279.4
2020-06-20	BTC	9355.74
2020-06-21	BTC	9286.14
2020-06-22	BTC	9697.17
2020-06-23	BTC	9623.56
2020-06-24	BTC	9274.04
2020-06-25	BTC	9244.77
2020-06-26	BTC	9155
2020-06-27	BTC	9002.51
2020-06-28	BTC	9124.04
2020-06-29	BTC	9184.45
2020-06-30	BTC	9136.2
2020-07-01	BTC	9239.96
2020-07-02	BTC	9091.53
2020-07-03	BTC	9063.87
2020-07-04	BTC	9134.23
2020-07-05	BTC	9073.49
2020-07-06	BTC	9343.18
2020-07-07	BTC	9253.94
2020-07-08	BTC	9435.28
2020-07-09	BTC	9237.32
2020-07-10	BTC	9289.81
2020-07-11	BTC	9235.21
2020-07-12	BTC	9292.6
2020-07-13	BTC	9242.31
2020-07-14	BTC	9256.94
2020-07-15	BTC	9190.16
2020-07-16	BTC	9130.11
2020-07-17	BTC	9152.64
2020-07-18	BTC	9175.85
2020-07-19	BTC	9214.74
2020-07-20	BTC	9163.75
2020-07-21	BTC	9392.79
2020-07-22	BTC	9535.99
2020-07-23	BTC	9613.24
2020-07-24	BTC	9543.79
2020-07-25	BTC	9696.19
2020-07-26	BTC	9941
2020-07-27	BTC	11020
2020-07-28	BTC	10923.9
2020-07-29	BTC	11098.8
2020-07-30	BTC	11119.6
2020-07-31	BTC	11342.5
2020-08-01	BTC	11810
2020-08-02	BTC	11068.5
2020-08-03	BTC	11252.4
2020-08-04	BTC	11197
2020-08-05	BTC	11756.7
2020-08-06	BTC	11773.8
2020-08-07	BTC	11606.5
2020-08-08	BTC	11774.9
2020-08-09	BTC	11688.4
2020-08-10	BTC	11876.2
2020-08-11	BTC	11388.9
2020-08-12	BTC	11571.6
2020-08-13	BTC	11788.4
2020-08-14	BTC	11767.5
2020-08-15	BTC	11859.2
2020-08-16	BTC	11907.7
2020-08-17	BTC	12305.5
2020-08-18	BTC	11950
2020-08-19	BTC	11747.7
2020-08-20	BTC	11864.2
2020-08-21	BTC	11507.2
2020-08-22	BTC	11684.5
2020-08-23	BTC	11650
2020-08-24	BTC	11753.8
2020-08-25	BTC	11324.9
2020-08-26	BTC	11463.2
2020-08-27	BTC	11329.1
2020-08-28	BTC	11535
2020-08-29	BTC	11474.3
2020-08-30	BTC	11716
2020-08-31	BTC	11655
2020-09-01	BTC	11929.8
2020-09-02	BTC	11405.6
2020-09-03	BTC	10264.1
2020-09-04	BTC	10483.5
2020-09-05	BTC	10168.3
2020-09-06	BTC	10257.8
2020-09-07	BTC	10375
2020-09-08	BTC	10125.6
2020-09-09	BTC	10216.4
2020-09-10	BTC	10344.2
2020-09-11	BTC	10383.9
2020-09-12	BTC	10445.2
2020-09-13	BTC	10323.3
2020-09-14	BTC	10671.4
2020-09-15	BTC	10783.7
2020-09-16	BTC	10959.6
2020-09-17	BTC	10943.6
2020-09-18	BTC	10937.5
2020-09-19	BTC	11080
2020-09-20	BTC	10920.8
2020-09-21	BTC	10414.4
2020-09-22	BTC	10532.8
2020-09-23	BTC	10235.1
2020-09-24	BTC	10740
2020-09-25	BTC	10690.5
2020-09-26	BTC	10735.6
2020-09-27	BTC	10770
2020-09-28	BTC	10695.5
2020-09-29	BTC	10840.4
2020-09-30	BTC	10779.6
2020-10-01	BTC	10612.4
2020-10-02	BTC	10573.1
2020-10-03	BTC	10551.6
2020-10-04	BTC	10671.1
2020-10-05	BTC	10795
2020-10-06	BTC	10606.1
2020-10-07	BTC	10670.4
2020-10-08	BTC	10906.3
2020-10-09	BTC	11067
2020-10-10	BTC	11302.9
2020-10-11	BTC	11381.7
2020-10-12	BTC	11535.4
2020-10-13	BTC	11429.9
2020-10-14	BTC	11427.7
2020-10-15	BTC	11500.1
2020-10-16	BTC	11328.9
2020-10-17	BTC	11367.8
2020-10-18	BTC	11514.2
2020-10-19	BTC	11760.4
2020-10-20	BTC	11923.8
2020-10-21	BTC	12844.4
2020-10-22	BTC	12986.8
2020-10-23	BTC	12937
2020-10-24	BTC	13128.3
